5.918130e+00  2.074490e-01 -2.634736e-01  3.471578e-01  1.134665e-01 -4.875615e+01  4.427361e-01  1.850367e+00  2.074490e-01  4.514791e-02 -1.420861e+02 
2.665199e+00  1.970026e-01 -2.632303e-01  3.469765e-01  1.126450e-01 -4.876703e+01  4.426204e-01  1.852614e+00  1.970026e-01  4.490811e-02 -1.420770e+02 
7.290293e+00  3.330200e-01 -2.630624e-01  3.470773e-01  1.115884e-01 -4.876093e+01  4.424204e-01  1.851653e+00  3.330200e-01  4.477095e-02 -1.420718e+02 
6.927592e+00  4.306153e-01 -2.625747e-01  3.472442e-01  1.109639e-01 -4.876319e+01  4.423258e-01  1.851150e+00  4.306153e-01  4.466132e-02 -1.420750e+02 
1.154244e+01  5.148611e-01 -2.626032e-01  3.478610e-01  1.117112e-01 -4.877364e+01  4.432381e-01  1.848990e+00  5.148611e-01  4.466513e-02 -1.420738e+02 
8.921403e+00  6.250349e-01 -2.623827e-01  3.478017e-01  1.107755e-01 -4.879371e+01  4.428921e-01  1.847596e+00  6.250349e-01  4.425114e-02 -1.420706e+02 
7.856882e+00  5.420693e-01 -2.634972e-01  3.483795e-01  1.097969e-01 -4.880004e+01  4.434328e-01  1.846741e+00  5.420693e-01  4.417252e-02 -1.420681e+02 
7.597558e+00  5.102482e-01 -2.634716e-01  3.491711e-01  1.083269e-01 -4.881027e+01  4.444783e-01  1.845838e+00  5.102482e-01  4.333538e-02 -1.420580e+02 
9.367420e+00  6.441653e-01 -2.632365e-01  3.488717e-01  1.079717e-01 -4.880019e+01  4.440180e-01  1.845572e+00  6.441653e-01  4.332163e-02 -1.420468e+02 
6.594210e+00  6.875792e-01 -2.640750e-01  3.492512e-01  1.098631e-01 -4.880402e+01  4.446138e-01  1.845320e+00  6.875792e-01  4.401908e-02 -1.420363e+02 
4.627348e+00  8.764419e-01 -2.634433e-01  3.496052e-01  1.095144e-01 -4.879747e+01  4.452742e-01  1.845346e+00  8.764419e-01  4.377077e-02 -1.420251e+02 
